,Text,Date,Mentions,Hashtags,Geolocation
1557,Pre & Post COVID-19 Market Estimates-Anhydrous Milk Fat (Butter Oil) Market 2019-2023 | Expanding Production Capabilities to Boost Growth | Technavio - https://svdaily.com/pre-post-covid-19-market-estimates-anhydrous-milk-fat-butter-oil-market-2019-2023-expanding-production-capabilities-to-boost-growth-technavio/,2020-04-17 23:17:03+00:00,,,
1558,"This is another reason COVID-19 is my worst nightmare. I hate stomach sleeping, and fear being out of breath.",2020-04-17 23:16:03+00:00,,,
1559,We can do this together. Synaptics is proud to support the Silicon Valley COVID-19 Aid Coalition. ,2020-04-17 23:14:31+00:00,,,
1560,"Some time, not too long from now Dr Birx and Dr Fauci will be on the book tour circuit talking about the despicable, ignorant, selfish, childish and egotistical behavior of trump during their covid task force experience. #TrumpIsAnIdiot",2020-04-17 23:14:11+00:00,,#TrumpIsAnIdiot,
1561,"#ecommerce for #health post #coronavirus Given strong intrinsic value prop and Covid-19 impact, we expect eHealth to hit USD 16 Bn in size by 2025 ",2020-04-17 23:12:22+00:00,,#ecommerce #health #coronavirus,
1562,Why the #COVID home confinement must end now! ,2020-04-17 23:12:10+00:00,,#COVID,
1563,"Ok, this is very American. What kind of damage to the brains of American people has COVID done. I hope you all recover from this brain damage soon. God bless the USA.",2020-04-17 23:11:41+00:00,,,
1564,"""This is COVID-19, not COVID-1, folks. And so you would think that people charged with the World Health Organization facts and figures would be on top of that."" @KellyannePolls Spot on! Thanks to God it's not COVID-20.",2020-04-17 23:10:55+00:00,@KellyannePolls,,
1565,"During #COVID_19 we have helped our clients to translate their documents into the most spoken languages, also into Farsi, Tagalog, Kmhu, among others. People need to have access to information in their native language.",2020-04-17 23:10:46+00:00,,#COVID_19,
1566,"The latest COVID-19 Update (April 17, 2020, 4 p.m.) is now available. Learn more about Governor Newsom's plan for additional benefits for CA workers in the food industry and the launch of the City's Small Business Grant program. https://www.santaclaraca.gov/i-want-to/stay-informed/newsroom/coronavirus-updates/city-update-summary #COVID19",2020-04-17 23:10:36+00:00,,#COVID19,
1567,"A huge shout-out to Don Straney of @MGHMartinos, one of the best and kindest people I ever worked with. He has formed many hundreds of face shield visors for the #Charlestown Faceshield Project while designing PCBs for another #COVID-19 project. RESPECT &amp; AWE. ",2020-04-17 23:09:42+00:00,@MGHMartinos,#Charlestown #COVID,
1568,"There are 187 hospitalized COVID-19 patients in Santa Clara County as of today, compared to 188 as of Wednesday, according to the county’s dashboard.",2020-04-17 23:09:41+00:00,,,
1569,"As of today, 17,774 patients in Santa Clara County have been tested for COVID-19 since the start of the outbreak, according to the county's updated dashboard. The county is awaiting results for 244 of those patients who have been tested.",2020-04-17 23:08:45+00:00,,,
1570,"Santa Clara County reported 37 new cases of COVID-19 today, bringing the total number in the county to 1,870. The county also reported four more deaths from COVID-19, bringing the total in the county to 73.",2020-04-17 23:06:13+00:00,,,
1571,Dexcom gets FDA permission to use continuous glucose monitors on hospitalized COVID-19 patients ,2020-04-17 23:05:15+00:00,,,
1572,"Very important study. @soleil_shah you've been going off, this is some covid CV glow up ",2020-04-17 23:04:19+00:00,@soleil_shah,,
1573,Our economy won't immediately bounce back after COVID-19 because nearly 22 million Americans already lost their jobs and have no money to spend. Consumer spending is 70 percent of all U.S. economic activity. We must provide monthly cash infusions to those who need it the most.,2020-04-17 23:04:00+00:00,,,
1574,"Context Discriminant Analysis on latest NEWS 2020/04/17 16:02:00 PST Top level Topics -coronavirus,coronavirus,covid-19,covid-19,virus,virus https://www.sitefocus.com/cif/elaine/cdnews_20200417_160200.html",2020-04-17 23:02:00+00:00,,,
1575,"Complex Event Analysis on latest NEWS: 20200417 1601 PST Top News Focus : (coronavirus,loss,outbreak), (businesses,coronavirus,covid-19), (coronavirus,covid-19,virus) https://www.sitefocus.com/cif/elaine/qanews_20200417_160149.html",2020-04-17 23:01:59+00:00,,,
1576,"(1/4) #ShelterinPlace can be stressful during #COVID19. Are you experiencing violence at home? Do you know someone who is? Santa Clara County domestic violence agencies are open and supporting clients by phone, and online, in multiple languages during the COVID-19 crisis. ",2020-04-17 23:00:31+00:00,,#ShelterinPlace #COVID19,
1577,"(1/4) #ShelterinPlace can be stressful during #COVID19. Are you experiencing violence at home? Do you know someone who is? Santa Clara County domestic violence agencies are open and supporting clients by phone, and online, in multiple languages during the COVID-19 crisis. ",2020-04-17 23:00:30+00:00,,#ShelterinPlace #COVID19,
1578,Industry leaders predict how adland will permanently change post COVID-19. http://ow.ly/9q4L50zgZi7,2020-04-17 23:00:26+00:00,,,
1579,"We all know that human capital is the measure of the economic value that an employee provides, through their knowledge, skills, and abilities. How about learning the same online especially during the #COVID-19 pandemic. Enroll today - https://loom.ly/vJyXcW4 #SVIC #HumanCapital",2020-04-17 23:00:19+00:00,,#COVID #SVIC #HumanCapital,
1580,"Coronavirus cases in the U.S. and World - Latest Map, Case Count, Recovered Count and Death Count. COVID-19 global cases data analysis at @thirdeye_data dashboard. https://buff.ly/2ytwxt9 #covid19 #covidata #dataanalytics #dataanalysis",2020-04-17 23:00:19+00:00,@thirdeye_data,#covid19 #covidata #dataanalytics #dataanalysis,
1581,"(1/4) #ShelterinPlace can be stressful during #COVID19. Are you experiencing violence at home? Do you know someone who is? Santa Clara County domestic violence agencies are open and supporting clients by phone, and online, in multiple languages during the COVID-19 crisis. ",2020-04-17 23:00:00+00:00,,#ShelterinPlace #COVID19,
1582,superimposing #china post #coronavirus to #india #eCommerce- #Livestreaming driven sales in China accelerating disruption in traditional and online retail during and post Covid-19 ,2020-04-17 22:58:14+00:00,,#china #coronavirus #india #eCommerce #Livestreaming,
1583,Why did you ignore COVID all of February ass! That’s for letting things get so bad,2020-04-17 22:57:33+00:00,,,
1584,"When COVID Comes, Fraud Will Follow https://at.law.com/bP6uz4?cmp=share_twitter via @NYLawJournal",2020-04-17 22:57:30+00:00,@NYLawJournal,,
1585,POTUS Identified the COVID-19 Cure Back in March https://www.qmap.pub/read/3977 #Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening,2020-04-17 22:55:27+00:00,,#Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening,
1586,80K deaths on an infected population of 30+ million? That didn't overload healthcare system & we do not know the true mortality of COVID-19. When health care system isn't overload mortality is in the 3% range &amp; Flu ~.1% - where the healthcare system is overloaded 10% mortality,2020-04-17 22:54:08+00:00,,,
1587,Dr Smith: Hydroxychloroquine / Azithromycin Combo is an Absolute Game Changer (COVID-19) https://www.qmap.pub/read/3976 #Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening,2020-04-17 22:52:49+00:00,,#Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening,
1588,@IwriteOK Hi Robert! I know that you have talked about this in a podcast from a while ago - dangers of an armed conflict called boogaloo - any thoughts about this now in Covid context? Can you make an episode about it? Thanks for all your great work! ,2020-04-17 22:49:31+00:00,@IwriteOK,,
1589,"@NYGovCuomo, from Day 1 of the COVID-19 takeover of New York, you have been ineffective and over your head. I guess you forgot that, within the past week, you FINALLY thanked OUR President @realDonaldTrump for listening to you as you squalled and balled for help and you got it.",2020-04-17 22:49:29+00:00,@NYGovCuomo @realDonaldTrump,,
1590,My best friend legit lost her father to covid-19 this morning &amp; im extremely heart broken please you guys take care of your closest ones and try not to go out ! It’s the real deal ! ,2020-04-17 22:47:28+00:00,,,
1591,"In a new piece from @Forbes: why, and how, it matters that Governor @GavinNewsom ’89, and some of the other most prominent decision-makers amidst the COVID-19 pandemic are #JesuitEducated http://spr.ly/601512zZx",2020-04-17 22:47:14+00:00,@Forbes @GavinNewsom,#JesuitEducated,
1592,"people are calling covid-19 a lie but are wearing masks while protesting, make it make sense ",2020-04-17 22:46:34+00:00,,,
1593,Drove my mom to covid testing site a while ago. Hoping for a good news. ,2020-04-17 22:45:20+00:00,,,
1594,"New figures released today by San Mateo County Manager Mike Callagy shows 50 new cases of COVID-19 in San Mateo County this week. Of the 797 cases, most are betw. 40-49, are female and white. Of the 28 deaths, most are white &amp; over 90 years old. See https://www.smchealth.org/post/san-mateo-county-covid-19-data-1",2020-04-17 22:43:45+00:00,,,
1595,Interesting graphics. “It will take more than a year for epidemiologists and statisticians to calculate the final official toll of covid-19 and put it into perspective.” ,2020-04-17 22:42:01+00:00,,,
1596,Large-scale Santa Clara antibody test suggests COVID-19 cases are underreported by factor of 50-85 https://www.sfgate.com/bayarea/article/Santa-Clara-antibody-test-coronavirus-results-case-15208216.php?utm_campaign=CMS%20Sharing%20Tools%20(Desktop)&amp;utm_source=t.co&amp;utm_medium=referral via @SFGate,2020-04-17 22:38:33+00:00,@SFGate,,
1597,Is everyone that's working on a vaccine for Covid-19 able to share their research and findings with each other to get this done as quickly as possible?,2020-04-17 22:37:37+00:00,,,
1598,Stanford research reveals an estimated 2.5% to 4.2% of Santa Clara County residents carry COVID-19 antibodies. That's 50 to 85 times more than the official number of cases! ,2020-04-17 22:36:16+00:00,,,
1599,Asking @DrPhil to give advice about Covid-19 makes about as much sense as asking Tim Reid how to fight an invasion of carnivorous plants. (But @FoxNews did anyway.),2020-04-17 22:36:14+00:00,@DrPhil @FoxNews,,
1600,"If your business is experiencing unique circumstances due to COVID, we can help with custom signs. We'll create exactly what you need, be it large banners or small panels. Any message, any size, any material - decals, banners, PVC, magnetics &amp; more! Contact us to get started! ",2020-04-17 22:34:01+00:00,,,
1601,For COVID-19 specific homeless resources please visit https://www.fremont.gov/3592/Homeless-Resources,2020-04-17 22:33:49+00:00,,,
1602,"COVID-19 linked to changes to the brains of some sufferers, scientists warn https://www.newsweek.com/covid-19-changes-brain-scientists-1498265 #covid19",2020-04-17 22:32:28+00:00,,#covid19,
1603,"TIME 100 Issue on Finding Hope https://time.com/5820577/time-100-issue-finding-hope-coronavirus/ includes a piece by President Tsai Ing-Wen on ""How My Country Prevented a Major Outbreak of COVID-19"". #Taiwan has one of the world's top health care systems. https://www.yahoo.com/news/president-taiwan-country-prevented-major-230351493.html #COVID19 @Time @iingwen @WHO @MOHW_Taiwan",2020-04-17 22:32:23+00:00,@TIME @iingwen @WHO @MOHW_Taiwan,#Taiwan #COVID19,
1604,"#APPLEPROUD So happy to work for a company that has donated $10M to fight COVID-19, donated 20M facemasks to healthcare providers and designed, created and is shipping 1 million face shields per week to front line health care providers. ",2020-04-17 22:31:38+00:00,,#APPLEPROUD,
1605,"Our fight is more urgent than ever. Why are the most essential workers—grocery store and supply chain workers, hospital workers—treated as the most disposable? Why are Black people and people of color dying of COVID-19 at higher rates?",2020-04-17 22:31:30+00:00,,,
1606,"And then they ""corrected"" it for demographics to further skew the sample. If you ask a bunch of people on Facebook: ""Do you want a free COVID test?"", you're going to get a lot that had a fever and a dry cough last week. This is not gonna peer review well. ",2020-04-17 22:31:12+00:00,,,
